Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
ntpk343563008,26,4.6,19.1813,72.836191,19.2913,72.946191,2022-03-14,21:35:00,21:45:00,Stormy,Jam ,scooter ,Metropolitian ,135,Pet Supplies
stul448480940,34,5.0,22.311603,73.165012,22.331603,73.185012,2022-03-13,10:50:00,10:55:00,Cloudy,Low ,motorcycle ,Metropolitian ,145,Pet Supplies
lfss976483904,24,4.7,26.88842,75.800689,26.91842,75.830689,2022-03-24,20:30:00,20:35:00,Windy,Jam ,scooter ,Urban ,115,Snacks
xpkm076993105,26,4.5,12.323978,76.627961,12.363978,76.667961,2022-03-07,12:45:00,13:00:00,Sandstorms,High ,motorcycle ,Urban ,115,Apparel
nbbx169843141,33,3.6,22.753839,75.897429,22.823839,75.967429,2022-04-04,22:20:00,22:30:00,Cloudy,Low ,motorcycle ,Metropolitian ,195,Clothing
jgva206639270,21,4.6,12.979096,77.640625,12.989096,77.650625,2022-03-28,11:40:00,11:50:00,Fog,High ,motorcycle ,Metropolitian ,115,Home
upma149888691,38,4.3,22.310526,73.170937,22.370526,73.230937,2022-03-01,18:30:00,18:40:00,Stormy,Medium ,scooter ,Metropolitian ,160,Skincare
ylgu387888490,27,4.5,23.214459,77.434976,23.304459,77.524976,2022-02-14,22:55:00,23:10:00,Cloudy,Low ,motorcycle ,Metropolitian ,115,Apparel
svxn433739212,39,4.7,30.319528,78.040267,30.459528,78.180267,2022-02-16,17:10:00,17:25:00,Windy,Medium ,scooter ,Metropolitian ,100,Skincare
sguv166059725,34,4.7,0.0,0.0,0.06,0.06,2022-03-30,20:30:00,20:40:00,Sandstorms,Jam ,van,Metropolitian ,145,Skincare
eett959275311,39,4.4,10.035573,76.336958,10.095573,76.396958,2022-02-17,19:35:00,19:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,215,Kitchen
wizg207744673,27,4.8,12.979096,77.640625,13.029096,77.690625,2022-03-17,20:50:00,21:05:00,Cloudy,Jam ,motorcycle ,Urban ,145,Snacks
xpts941748787,31,5.0,22.547186,88.35068,22.577185,88.38068,2022-02-15,21:50:00,22:05:00,Cloudy,Jam ,scooter ,Metropolitian ,140,Cosmetics
exvw361329215,23,4.8,18.539299,73.897902,18.669299,74.027902,2022-04-06,19:45:00,19:50:00,Windy,Jam ,scooter ,Metropolitian ,110,Home
jljl513498897,31,4.8,11.003008,76.97544,11.083009,77.05544,2022-03-08,22:35:00,22:45:00,Sunny,Low ,motorcycle ,Metropolitian ,130,Snacks
kdpg198108824,38,4.8,11.001852,76.976268,11.131852,77.106268,2022-03-06,23:35:00,23:50:00,Stormy,Low ,motorcycle ,Urban ,100,Snacks
ihxa548058640,28,4.7,9.988483,76.295211,9.998483,76.305211,2022-02-11,10:20:00,10:25:00,Windy,Low ,scooter ,Metropolitian ,85,Sports
uarc153354839,26,4.2,19.131141,72.813074,19.14114,72.823074,2022-03-13,11:55:00,12:05:00,Cloudy,High ,motorcycle ,Metropolitian ,165,Toys
gqyt412008922,34,4.3,12.934179,77.615797,13.044179,77.725797,2022-03-29,18:15:00,18:25:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,175,Sports
poec956442081,36,4.8,26.914142,75.805704,27.044142,75.935704,2022-03-04,20:20:00,20:30:00,Sunny,Jam ,scooter ,Urban ,100,Cosmetics
ayli847796495,36,4.6,18.516216,73.842527,18.596216,73.922527,2022-03-10,18:50:00,19:05:00,Fog,Medium ,motorcycle ,Metropolitian ,220,Apparel
xgpt305045827,30,4.8,26.849596,75.800512,26.879596,75.830512,2022-03-24,18:25:00,18:35:00,Windy,Medium ,scooter ,Metropolitian ,140,Snacks
nhah153887101,25,4.8,12.334022,76.618203,12.364022,76.648203,2022-03-05,23:10:00,23:15:00,Sandstorms,Low ,scooter ,Metropolitian ,90,Skincare
uspi174700958,33,4.6,22.651847,75.881991,22.711847,75.941991,2022-03-30,18:15:00,18:20:00,Sunny,Medium ,scooter ,Metropolitian ,95,Pet Supplies
criq571602173,39,3.9,12.323994,76.626167,12.403994,76.706167,2022-03-06,18:20:00,18:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,175,Home
drwp633091101,21,4.8,19.22384,72.841347,19.33384,72.951347,2022-04-04,19:25:00,19:40:00,Stormy,Jam ,van,Urban ,120,Cosmetics
twom068997634,33,4.7,11.022298,76.998349,11.082298,77.058349,2022-03-19,17:35:00,17:40:00,Windy,Medium ,motorcycle ,Metropolitian ,155,Books
szgk798781429,35,4.8,17.426228,78.407495,17.506228,78.487495,2022-03-08,22:35:00,22:45:00,Windy,Low ,motorcycle ,Metropolitian ,145,Clothing
uwha260005994,37,4.5,13.022394,80.242439,13.152394,80.372439,2022-03-18,19:15:00,19:30:00,Sandstorms,Jam ,scooter ,Metropolitian ,180,Books
wcsy849783566,38,5.0,22.725835,75.887648,22.815835,75.977648,2022-03-02,23:55:00,00:00:00,Sunny,Low ,motorcycle ,Metropolitian ,130,Books
rqei067656620,37,4.6,22.31279,73.170283,22.37279,73.230283,2022-03-26,22:00:00,22:10:00,Sunny,Jam ,motorcycle ,Metropolitian ,125,Kitchen
ffuf273814183,33,4.6,19.12663,72.829976,19.15663,72.859976,2022-03-13,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Shoes
kxgv383183940,27,4.1,12.98041,77.640489,13.01041,77.670489,2022-03-05,22:30:00,22:40:00,Windy,Low ,motorcycle ,Urban ,110,Skincare
hppn770490372,20,5.0,22.527893,88.368628,22.557893,88.398628,2022-02-11,18:25:00,18:30:00,Windy,Medium ,motorcycle ,Metropolitian ,105,Books
cmwm601994587,15,1.0,13.029198,77.570997,13.159198,77.700997,2022-03-06,NaN ,17:15:00,,NaN ,van,Metropolitian ,140,Electronics
fizv314505608,35,4.5,12.297954,76.665169,12.317954,76.685169,2022-03-17,08:25:00,08:35:00,Windy,Low ,scooter ,Metropolitian ,130,Pet Supplies
xuvp833682762,33,4.3,26.90519,75.810753,26.95519,75.860753,2022-03-15,17:15:00,17:20:00,Fog,Medium ,motorcycle ,Metropolitian ,160,Home
efvu537913767,39,4.7,0.0,0.0,0.04,0.04,2022-03-05,15:25:00,15:40:00,Stormy,Medium ,scooter ,Urban ,130,Outdoors
nvev073284408,31,4.5,0.0,0.0,0.11,0.11,2022-03-29,00:00:00,00:15:00,Fog,Low ,scooter ,Metropolitian ,195,Shoes
onod348403926,22,4.8,26.905287,75.794592,26.915287,75.804592,2022-04-05,09:45:00,09:50:00,Fog,Low ,scooter ,Metropolitian ,19,Grocery
klhn910543336,31,4.6,12.304569,76.643622,12.314569,76.653622,2022-03-28,10:20:00,10:35:00,Stormy,Low ,scooter ,Metropolitian ,100,Kitchen
fvzm701683497,37,4.6,11.010375,76.95295,11.120375,77.06295,2022-03-25,23:00:00,23:05:00,Windy,Low ,scooter ,Metropolitian ,105,Home
rmnp870401698,35,4.2,22.745536,75.893106,22.755536,75.903106,2022-03-26,11:10:00,11:15:00,Cloudy,High ,scooter ,Urban ,175,Snacks
zfdv091777071,36,4.7,12.323978,76.627961,12.373978,76.677961,2022-03-09,23:10:00,23:15:00,Sunny,Low ,motorcycle ,Metropolitian ,125,Jewelry
xfdv965289736,27,4.9,26.913726,75.75282,27.053726,75.89282,2022-03-31,23:00:00,23:10:00,Fog,Low ,scooter ,Metropolitian ,105,Home
deir863657300,27,4.7,12.297954,76.665169,12.427954,76.795169,2022-03-14,20:10:00,20:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,100,Electronics
gwsn039100496,23,5.0,26.891191,75.802083,27.001191,75.912083,2022-03-02,21:00:00,21:10:00,Cloudy,Jam ,scooter ,Metropolitian ,220,Kitchen
llvv927791125,35,4.8,0.0,0.0,0.06,0.06,2022-04-05,18:35:00,18:45:00,Cloudy,Medium ,van,Metropolitian ,75,Clothing
eikf740873481,35,4.6,18.994049,72.825203,19.124049,72.955203,2022-04-02,22:20:00,22:25:00,Sandstorms,Low ,motorcycle ,Metropolitian ,130,Snacks
fnba720310473,28,4.8,15.496162,73.825364,15.516162,73.845364,2022-02-13,09:10:00,09:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,95,Outdoors
dvxs973693503,37,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-06,21:50:00,21:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,130,Pet Supplies
fykg393308198,26,4.9,19.875522,75.367127,20.005522,75.497127,2022-02-16,22:25:00,22:40:00,Sandstorms,Low ,motorcycle ,Urban ,55,Toys
iyql232035821,29,4.4,22.311844,73.165081,22.441844,73.295081,2022-03-20,19:45:00,19:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,170,Skincare
wqre040542343,21,4.1,18.994049,72.825203,19.044049,72.875203,2022-04-01,21:00:00,21:05:00,Windy,Jam ,motorcycle ,Metropolitian ,170,Outdoors
ktjy376479197,39,4.3,23.333017,85.3172,23.463017,85.4472,2022-03-27,17:15:00,17:20:00,Stormy,Medium ,scooter ,Urban ,155,Toys
dcjj953152249,24,4.5,0.0,0.0,0.03,0.03,2022-03-11,22:25:00,22:35:00,Fog,Low ,van,Urban ,50,Sports
honl880230260,34,4.3,0.0,0.0,0.06,0.06,2022-02-17,22:40:00,22:45:00,Stormy,Low ,motorcycle ,Metropolitian ,140,Books
uyud487557651,27,4.9,19.207222,72.972281,19.237222,73.002281,2022-03-03,19:45:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,115,Snacks
fjfv769228291,34,3.7,22.722634,75.886959,22.852634,76.016959,2022-03-10,18:40:00,18:55:00,Stormy,Medium ,scooter ,Metropolitian ,190,Kitchen
gigo324419223,37,4.9,0.0,0.0,0.09,0.09,2022-02-14,21:35:00,21:45:00,Sandstorms,Jam ,motorcycle ,Urban ,145,Cosmetics
wooo132071475,36,4.6,0.0,0.0,0.07,0.07,2022-02-16,17:20:00,17:25:00,Cloudy,Medium ,motorcycle ,Urban ,180,Snacks
czeo486682936,39,4.0,25.454648,81.834502,25.544648,81.924502,2022-02-16,21:00:00,21:15:00,Stormy,Jam ,motorcycle ,Metropolitian ,200,Electronics
hlxw815335712,30,4.8,17.431668,78.408321,17.471668,78.448321,2022-03-03,14:25:00,14:30:00,Sandstorms,High ,motorcycle ,Metropolitian ,165,Kitchen
qwxi288156491,29,5.0,10.006881,76.345397,10.086881,76.425397,2022-02-18,19:10:00,19:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,170,Skincare
oecn251950441,21,4.7,0.0,0.0,0.08,0.08,2022-03-14,22:15:00,22:25:00,Fog,Low ,motorcycle ,Metropolitian ,120,Shoes
fknd925733303,25,4.7,22.310237,73.158921,22.340237,73.188921,2022-03-15,22:10:00,22:20:00,Stormy,Low ,motorcycle ,Metropolitian ,75,Electronics
mplg543427794,23,4.7,0.0,0.0,0.04,0.04,2022-03-19,15:40:00,15:55:00,Sunny,Medium ,scooter ,Metropolitian ,50,Home
wdzo871859279,29,4.0,26.846156,75.8023,26.876156,75.8323,2022-03-24,20:40:00,20:50:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,180,Sports
oohz901745311,33,4.8,25.459775,81.834841,25.499775,81.874841,2022-02-17,14:10:00,14:25:00,Windy,High ,scooter ,Metropolitian ,150,Home
vxvq047683294,35,4.9,12.304569,76.643622,12.314569,76.653622,2022-04-03,08:15:00,08:20:00,Sandstorms,Low ,scooter ,Urban ,130,Apparel
onth034559913,28,4.6,22.744648,75.894377,22.874648,76.024377,2022-03-27,19:50:00,19:55:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,100,Books
gaya984078138,30,5.0,15.561295,73.749478,15.581295,73.769478,2022-02-15,08:35:00,08:50:00,Stormy,Low ,van,Urban ,120,Books
iomh961470335,36,4.3,18.536562,73.896485,18.566562,73.926485,2022-03-24,22:20:00,22:30:00,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Toys
ljmd897210156,22,4.5,18.569156,73.774723,18.599156,73.804723,2022-03-11,17:20:00,17:25:00,Cloudy,Medium ,motorcycle ,Urban ,105,Snacks
dalb286426430,29,4.6,23.353783,85.326967,23.463783,85.436967,2022-03-08,18:10:00,18:25:00,Windy,Medium ,scooter ,Metropolitian ,90,Kitchen
daja277027835,32,4.8,19.1813,72.836191,19.1913,72.846191,2022-03-13,10:55:00,11:10:00,Fog,Low ,scooter ,Urban ,85,Jewelry
yavp717315849,27,4.9,0.0,0.0,0.04,0.04,2022-02-11,16:45:00,16:50:00,Stormy,Medium ,scooter ,Urban ,140,Apparel
kbfq496137092,33,4.8,12.970221,77.645396,12.990221,77.665396,2022-03-09,09:30:00,09:45:00,Sunny,Low ,scooter ,Metropolitian ,75,Cosmetics
xyhn079274206,20,4.5,26.471529,80.313458,26.481529,80.323458,2022-02-15,09:40:00,09:45:00,Fog,Low ,motorcycle ,Metropolitian ,120,Skincare
maqg628843854,34,4.8,26.47775,80.351569,26.51775,80.391569,2022-02-17,15:20:00,15:35:00,Fog,Medium ,scooter ,Urban ,95,Skincare
xrgj117205771,37,4.1,11.02091,76.940432,11.06091,76.980432,2022-04-01,16:00:00,16:15:00,Sandstorms,Medium ,scooter ,Urban ,155,Pet Supplies
eleu714010991,35,4.8,11.02091,76.940432,11.05091,76.970432,2022-03-03,18:25:00,18:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,100,Snacks
utsw544159429,34,4.2,12.972532,77.608179,12.982532,77.618179,2022-03-11,08:20:00,08:35:00,Windy,Low ,motorcycle ,Metropolitian ,160,Sports
ncbi652168076,37,4.6,18.56245,73.916619,18.61245,73.966619,2022-04-05,18:50:00,18:55:00,Stormy,Medium ,motorcycle ,Metropolitian ,25,Grocery
rqha328591539,20,4.7,26.914142,75.805704,27.024142,75.915704,2022-03-12,22:35:00,22:40:00,Stormy,Low ,van,Metropolitian ,60,Kitchen
oxnc253546313,29,4.7,10.028047,76.310019,10.058047,76.340019,2022-02-11,22:50:00,23:00:00,Stormy,Low ,van,Metropolitian ,75,Shoes
uqck382411958,29,5.0,26.910262,75.783013,27.020262,75.893013,2022-03-29,17:40:00,17:55:00,Sandstorms,Medium ,scooter ,Metropolitian ,115,Jewelry
wwre943502647,31,4.9,11.024839,77.007003,11.074839,77.057003,2022-04-01,22:35:00,22:45:00,Sandstorms,Low ,scooter ,Other,130,Shoes
ktch079894086,26,4.6,10.994136,76.963303,11.024136,76.993303,2022-03-26,17:45:00,17:55:00,Windy,Medium ,van,Metropolitian ,105,Pet Supplies
fqdk142903972,22,5.0,26.910262,75.783013,26.970262,75.843013,2022-03-11,22:40:00,22:50:00,Sunny,Low ,motorcycle ,Metropolitian ,95,Jewelry
iwco052130504,20,4.3,22.311844,73.165081,22.401844,73.255081,2022-03-14,17:55:00,18:10:00,Cloudy,Medium ,scooter ,Metropolitian ,155,Shoes
zhlu021732629,25,4.8,26.849596,75.800512,26.869596,75.820512,2022-03-11,11:55:00,12:05:00,Stormy,High ,scooter ,Metropolitian ,70,Kitchen
otca256718498,29,4.7,17.429585,78.392621,17.559585,78.522621,2022-03-12,20:15:00,20:30:00,Cloudy,Jam ,motorcycle ,Metropolitian ,185,Clothing
ucsf817400025,31,4.6,18.554382,73.798206,18.664382,73.908206,2022-03-25,18:40:00,18:50:00,Fog,Medium ,motorcycle ,Metropolitian ,46,Grocery
zlxj004414952,37,4.9,21.173493,72.801953,21.283493,72.911953,2022-04-04,23:25:00,23:30:00,Sunny,Low ,van,Metropolitian ,125,Outdoors
nqro604328231,33,4.6,17.450851,78.379347,17.580851,78.509347,2022-03-14,23:20:00,23:35:00,Sandstorms,Low ,motorcycle ,Metropolitian ,105,Jewelry
nkbq495773032,22,4.3,22.311603,73.165012,22.341603,73.195012,2022-03-17,22:15:00,22:30:00,Windy,Low ,motorcycle ,Metropolitian ,140,Shoes
uafg725717404,23,5.0,23.232537,77.429845,23.362537,77.559845,2022-02-18,18:50:00,18:55:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,105,Shoes
misy593921305,20,4.9,13.029198,77.570997,13.139198,77.680997,2022-03-31,20:00:00,20:15:00,Sunny,Jam ,motorcycle ,Metropolitian ,55,Kitchen
tlod317404876,35,4.3,12.970324,77.645748,13.060324,77.735748,2022-03-25,21:45:00,21:55:00,Sandstorms,Jam ,motorcycle ,Urban ,245,Shoes
klis937621210,31,4.8,0.0,0.0,0.07,0.07,2022-03-06,18:25:00,18:35:00,Windy,Medium ,motorcycle ,Metropolitian ,110,Kitchen
zhhb987088959,37,5.0,19.12663,72.829976,19.16663,72.869976,2022-04-05,12:35:00,12:45:00,Stormy,High ,motorcycle ,Metropolitian ,145,Toys
zvkk592987835,28,4.0,23.359407,85.325055,23.489407,85.455055,2022-04-02,18:40:00,18:50:00,Cloudy,Medium ,van,Metropolitian ,185,Jewelry
aruh515799832,35,4.5,21.157729,72.768726,21.207729,72.818726,2022-03-17,20:45:00,20:55:00,Stormy,Jam ,motorcycle ,Metropolitian ,150,Electronics
vjmx152574713,35,4.6,22.75004,75.902847,22.78004,75.932847,2022-03-09,20:15:00,20:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,24,Grocery
bjqj695486317,22,5.0,0.0,0.0,0.06,0.06,2022-04-01,19:00:00,19:05:00,Cloudy,Medium ,van,Urban ,50,Jewelry
ishn299406561,30,4.8,13.054347,80.257221,13.104347,80.307221,2022-03-01,22:30:00,22:35:00,Sunny,Low ,van,Urban ,95,Clothing
bmgj702822336,20,5.0,12.972532,77.608179,12.992532,77.628179,2022-04-01,09:20:00,09:25:00,Sandstorms,Low ,scooter ,Urban ,60,Sports
oggq233776693,27,4.5,0.0,0.0,0.09,0.09,2022-02-14,20:20:00,20:25:00,Cloudy,Jam ,motorcycle ,Metropolitian ,205,Pet Supplies
upja156358286,31,5.0,26.902908,75.792934,26.982908,75.872934,2022-03-14,17:20:00,17:35:00,Sandstorms,Medium ,motorcycle ,Urban ,100,Outdoors
prdv727648316,35,4.6,12.972793,80.249982,13.032793,80.309982,2022-03-30,21:40:00,21:50:00,Fog,Jam ,motorcycle ,Metropolitian ,27,Grocery
tghk691853144,25,4.6,18.546947,73.900626,18.616947,73.970626,2022-03-20,22:10:00,22:25:00,Sandstorms,Low ,motorcycle ,Urban ,80,Snacks
yfuw790818888,20,4.7,23.353783,85.326967,23.403783,85.376967,2022-03-28,17:50:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,80,Snacks
mral539269086,37,4.7,21.173493,72.801953,21.233493,72.861953,2022-03-28,22:20:00,22:35:00,Sunny,Low ,scooter ,Metropolitian ,85,Shoes
lbsc719295437,28,4.9,18.520016,73.830547,18.650016,73.960547,2022-03-12,20:35:00,20:50:00,Stormy,Jam ,motorcycle ,Metropolitian ,110,Outdoors
autw731765299,37,4.9,23.374878,85.335739,23.484878,85.445739,2022-04-02,18:15:00,18:20:00,Cloudy,Medium ,motorcycle ,Urban ,230,Sports
sylx252804017,36,4.8,23.357804,85.325146,23.407804,85.375146,2022-03-07,20:40:00,20:55:00,Fog,Jam ,motorcycle ,Metropolitian ,125,Pet Supplies
akza821571871,32,4.8,12.316967,76.603067,12.386967,76.673067,2022-03-18,23:10:00,23:20:00,Sandstorms,Low ,scooter ,Metropolitian ,85,Jewelry
ahqe265107170,30,4.1,18.593481,73.785901,18.613481,73.805901,2022-03-17,11:45:00,11:55:00,Fog,High ,motorcycle ,Metropolitian ,160,Snacks
gvnn494596289,34,4.6,26.911378,75.789034,26.981378,75.859034,2022-03-31,22:45:00,22:55:00,Stormy,Low ,motorcycle ,Metropolitian ,90,Home
egob793405990,30,4.9,22.751857,75.866699,22.881857,75.996699,2022-03-20,22:55:00,23:05:00,Fog,Low ,scooter ,Metropolitian ,150,Electronics
hawn588789406,38,4.3,17.483216,78.552111,17.553216,78.622111,2022-03-18,19:25:00,19:40:00,Windy,Jam ,van,Metropolitian ,220,Snacks
kexy309269199,37,4.1,15.506205,73.766668,15.586205,73.846668,2022-02-14,21:00:00,21:10:00,Sandstorms,Jam ,motorcycle ,Urban ,185,Pet Supplies
oixn149253377,22,4.9,23.39925,85.390464,23.45925,85.450464,2022-03-05,21:10:00,21:20:00,Windy,Jam ,motorcycle ,Metropolitian ,145,Sports
pxex510397592,23,4.6,26.913483,75.803139,26.983483,75.873139,2022-03-23,20:50:00,21:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Sports
tsrk795470378,25,4.9,21.183434,72.814492,21.243434,72.874492,2022-03-19,21:20:00,21:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,75,Snacks
ahvb016065071,29,4.4,22.311603,73.165012,22.381603,73.235012,2022-03-06,20:10:00,20:20:00,Cloudy,Jam ,motorcycle ,Other,170,Skincare
mjcq095679258,21,4.8,15.506205,73.766668,15.566205,73.826668,2022-02-11,17:20:00,17:35:00,Sandstorms,Medium ,motorcycle ,Urban ,135,Apparel
unqa018330695,24,4.7,13.022394,80.242439,13.102394,80.322439,2022-03-25,21:20:00,21:35:00,Windy,Jam ,scooter ,Metropolitian ,16,Grocery
szhn656704729,39,4.9,12.975996,80.221898,12.995996,80.241898,2022-03-21,10:10:00,10:25:00,Sunny,Low ,motorcycle ,Urban ,110,Snacks
pjhf019833371,30,4.8,23.359194,85.325447,23.369194,85.335447,2022-03-13,09:45:00,09:50:00,Windy,Low ,scooter ,Metropolitian ,26,Grocery
xdvl568306506,35,4.8,23.374878,85.335739,23.414878,85.375739,2022-04-05,15:15:00,15:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,130,Snacks
wjat615285414,29,4.6,12.914264,77.6784,12.944264,77.7084,2022-03-17,22:25:00,22:40:00,Fog,Low ,van,Urban ,70,Apparel
yadd774679299,20,4.8,11.006686,76.951736,11.036686,76.981736,2022-03-03,23:20:00,23:35:00,Stormy,Low ,motorcycle ,Urban ,15,Grocery
nytf318997352,31,4.5,21.160437,72.774209,21.190437,72.804209,2022-03-19,21:50:00,22:00:00,Stormy,Jam ,motorcycle ,Metropolitian ,130,Cosmetics
anak541857620,34,4.8,23.369746,85.33982,23.399746,85.36982,2022-04-03,23:40:00,23:55:00,Stormy,Low ,motorcycle ,Metropolitian ,145,Home
kcre082992577,28,4.7,26.902908,75.792934,27.042908,75.932934,2022-03-25,20:10:00,20:15:00,Fog,Jam ,motorcycle ,Metropolitian ,195,Sports
ssmo653958032,36,4.9,21.186884,72.793616,21.236884,72.843616,2022-03-01,20:45:00,20:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,140,Home
wyps604073943,23,4.5,12.337978,76.616792,12.427978,76.706792,2022-03-14,18:45:00,18:50:00,Sandstorms,Medium ,van,Metropolitian ,135,Apparel
feru213038048,31,4.4,12.299524,76.64262,12.349524,76.69262,2022-03-26,17:40:00,17:50:00,Windy,Medium ,van,Metropolitian ,34,Grocery
gqcl894967898,38,3.5,12.304569,76.643622,12.434569,76.773622,2022-03-18,21:50:00,22:05:00,Stormy,Jam ,motorcycle ,Metropolitian ,160,Kitchen
hhxd710773261,29,4.7,12.933284,77.615428,12.943284,77.625428,2022-03-21,11:20:00,11:35:00,Sandstorms,High ,motorcycle ,Urban ,80,Apparel
chsd349449495,23,4.9,26.892312,75.806896,26.912312,75.826896,2022-03-28,09:00:00,09:15:00,Cloudy,Low ,van,Metropolitian ,85,Clothing
gpnn269410809,26,5.0,18.530963,73.828972,18.660963,73.958972,2022-03-27,17:45:00,17:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,105,Skincare
ezhz550659395,36,4.8,22.651847,75.881991,22.741847,75.971991,2022-03-16,18:20:00,18:30:00,Fog,Medium ,van,Metropolitian ,175,Clothing
bzri223141810,33,4.5,22.308096,73.167753,22.368096,73.227753,2022-03-09,19:30:00,19:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,125,Apparel
bnsp075892300,29,4.7,17.410371,78.437225,17.500371,78.527225,2022-03-18,18:55:00,19:00:00,Sandstorms,Medium ,scooter ,Metropolitian ,95,Skincare
jzjb608804495,22,4.2,21.160522,72.771477,21.210522,72.821477,2022-03-17,23:25:00,23:35:00,Stormy,Low ,motorcycle ,Urban ,110,Apparel
czfo662571153,34,4.9,17.41233,78.449654,17.49233,78.529654,2022-03-29,18:15:00,18:30:00,Fog,Medium ,van,Metropolitian ,220,Shoes
fuwm830393331,38,4.8,0.0,0.0,0.02,0.02,2022-03-09,08:40:00,08:45:00,Windy,Low ,van,Urban ,120,Clothing
eiyo703143720,26,4.6,11.024839,77.007003,11.094839,77.077003,2022-03-23,18:15:00,18:20:00,Cloudy,Medium ,motorcycle ,Metropolitian ,185,Apparel
ltog739495117,32,4.5,11.008638,76.984311,11.078638,77.054311,2022-04-06,18:50:00,19:00:00,Fog,Medium ,motorcycle ,Urban ,215,Apparel
pezx397754806,20,5.0,13.064181,80.236442,13.104181,80.276442,2022-03-21,13:30:00,13:35:00,Windy,High ,motorcycle ,Metropolitian ,105,Apparel
mgvd651044628,39,4.6,26.482419,80.320939,26.492419,80.330939,2022-02-13,09:30:00,09:45:00,Windy,Low ,scooter ,Metropolitian ,27,Grocery
styk148296796,24,4.6,17.424114,78.347554,17.484114,78.407554,2022-04-05,19:25:00,19:30:00,Fog,Jam ,motorcycle ,Metropolitian ,135,Electronics
waqp806771044,24,4.5,25.45235,81.841889,25.49235,81.881889,2022-02-11,16:25:00,16:35:00,Windy,Medium ,motorcycle ,Metropolitian ,115,Sports
feaf850746986,28,5.0,11.008638,76.984311,11.058638,77.034311,2022-03-24,21:10:00,21:15:00,Fog,Jam ,motorcycle ,Urban ,105,Toys
vnac239775226,34,3.5,26.914142,75.805704,27.044142,75.935704,2022-03-14,23:15:00,23:30:00,Fog,Low ,motorcycle ,Urban ,180,Skincare
depm077095219,20,4.6,21.157735,72.768778,21.267735,72.878778,2022-03-25,19:10:00,19:20:00,Stormy,Jam ,van,Urban ,80,Shoes
kdlx093434888,25,4.0,12.914264,77.6784,12.934264,77.6984,2022-03-21,10:55:00,11:00:00,Stormy,Low ,motorcycle ,Metropolitian ,140,Toys
ouaw079592396,23,4.7,21.186438,72.794115,21.196438,72.804115,2022-03-28,11:50:00,12:05:00,Stormy,High ,scooter ,Urban ,50,Snacks
yozu185095666,21,4.9,19.1813,72.836191,19.3113,72.966191,2022-03-23,23:30:00,23:45:00,Sunny,Low ,motorcycle ,Urban ,110,Kitchen
mgpg878815692,31,4.5,0.0,0.0,0.06,0.06,2022-03-28,22:45:00,23:00:00,Fog,Low ,van,Metropolitian ,90,Kitchen
